Documento;Palavra;TF-IDF
01105;CONSISTENTLY;4.394449154672439
01105;ELECTROLYTES;4.011456902416333
01105;VARIETY;3.4915814431304244
01105;CLOSE;4.5375499983131125
01105;APPROXIMATELY;3.3183097218563877
01105;GREATLY;4.704604082976278
01105;EXCESS;4.394449154672439
01105;RANGE;3.0249619118689295
01105;FACT;3.5761388311584876
01105;TRANSIENT;4.799914262780603
01105;OCCUR;3.5761388311584876
01105;RATIONAL;6.003887067106539
01105;HETEROGENEITY;4.269286011718433
01105;RELIABILITY;5.156589206719335
01105;SUGGESTS;3.518980417318539
01105;PERFORMED;3.1512556371932217
01105;DOCUMENTED;4.1580603766082085
01105;FALSE;3.770294845599445
01105;CONFIRMS;5.310739886546594
01105;ORIGINAL;4.90527477843843
01105;BORDERLINE;6.003887067106539
01105;CANADIAN;6.409352175214703
01105;HUANG;6.409352175214703
01105;PROPERLY;5.716204994654758
01105;PICTURE;5.310739886546594
01105;RULE;5.156589206719335
01105;ACCEPTABLE;5.023057814094813
01105;ISSUE;5.310739886546594
01105;PAY;6.409352175214703
01105;LIST;6.003887067106539
01105;COLLECTIONS;5.716204994654758
01105;CLASSIFY;6.409352175214703
01105;HUFF;7.102499355774649
01105;AREY;7.102499355774649
01105;CALLS;7.102499355774649
01105;MAURIAC;6.409352175214703
01105;YIELDING;7.102499355774649
01106;CYSTIC;0.1327086858730592
01106;FIBROSIS;0.12989310447289548
01106;PATIENTS;0.5330179353603528
01106;SERUM;1.6687773522204092
01106;CLINICAL;1.7601651038098378
01106;STATUS;3.6059917943081685
01106;LEVELS;2.0335951535544172
01106;NORMAL;1.1676051601550612
01106;ASSOCIATED;2.3751115370623084
01106;PANCREATIC;2.0985530498291896
01106;CF;1.2026020021921573
01106;INDIVIDUALS;2.8258332367585934
01106;DETERMINING;4.704604082976278
01106;INVESTIGATED;2.943616272414977
01106;INSUFFICIENCY;3.1135153092103742
01106;WITHIN;2.812039914626258
01106;ESPECIALLY;3.4915814431304244
01106;CONTRAST;3.388927289070341
01106;ASSOCIATION;3.8066624897703196
01106;REPORTED;2.4203681286504293
01106;WITHOUT;2.507379505640059
01106;OBSERVED;2.1188927340663124
01106;DEFICIENCY;2.7330515033076273
01106;SINCE;2.4873788389333895
01106;PERHAPS;3.8066624897703196
01106;SYMPTOMS;2.912844613748223
01106;ABSORPTION;3.464913196048263
01106;LACK;3.5471512942852352
01106;VITAMIN;3.6685121512895025
01106;RANGE;3.0249619118689295
01106;RESULTING;4.212127597878484
01106;SIGNS;4.1067670822206574
01106;COMMONLY;4.704604082976278
01106;RARELY;4.5375499983131125
01106;STEATORRHEA;4.212127597878484
01106;FORMERLY;6.409352175214703
01106;SPECULATE;5.156589206719335
01106;DOCUMENTED;4.1580603766082085
01106;MAJORITY;3.967005139845499
01106;ASSESSMENT;4.011456902416333
01106;SELECTIVE;4.269286011718433
01106;PATHOLOGIC;4.1067670822206574
01106;REQUIRING;5.023057814094813
01106;FORMS;4.269286011718433
01106;REPEATEDLY;6.003887067106539
01106;VITAMINS;4.90527477843843
01106;CIRCULATING;4.269286011718433
01106;VIA;4.90527477843843
01106;SPARED;6.003887067106539
01106;RICKETS;5.716204994654758
01106;DEFICIENCIES;5.023057814094813
01106;OH;6.003887067106539
01106;HYDROXYCHOLECALCIFEROL;7.102499355774649
01106;PARADOXICAL;7.102499355774649
01106;PUZZLING;7.102499355774649
01106;VORACIOUS;7.102499355774649
01106;APPETITES;7.102499355774649
01106;LYMPHATICS;7.102499355774649
01106;ESTERIFICATION;7.102499355774649
01107;CYSTIC;0.1327086858730592
01107;FIBROSIS;0.12989310447289548
01107;PATIENTS;0.5330179353603528
01107;STUDIED;2.1537394653964808
01107;SERUM;1.6687773522204092
01107;COMPARED;2.0335951535544172
01107;MATCHED;3.4915814431304244
01107;CONTROL;1.7697805625092797
01107;RESULTS;1.7601651038098378
01107;NORMAL;1.1676051601550612
01107;SUBJECTS;2.1825184299465237
01107;PANCREATIC;2.0985530498291896
01107;MEASURED;2.5807107787256087
01107;CF;1.2026020021921573
01107;ADULTS;3.0081547935525483
01107;CONTROLS;2.132686056198648
01107;ACCEPTED;4.704604082976278
01107;RISK;3.6059917943081685
01107;EVIDENCE;2.591639849257799
01107;CONCENTRATION;2.5381511643068126
01107;MALABSORPTION;3.3648297374912803
01107;BONE;4.617592705986649
01107;SIGNIFICANT;1.8346411967113208
01107;ADDITIONAL;3.5471512942852352
01107;MAY;1.3723995728010743
01107;COMBINATION;3.844402817753167
01107;CONCOMITANT;5.310739886546594
01107;METABOLISM;3.518980417318539
01107;MASS;4.394449154672439
01107;DESPITE;3.924445525426703
01107;REQUIRED;3.967005139845499
01107;DECREASE;3.2106790576640223
01107;YOUNG;3.3183097218563877
01107;MAINTAINED;4.1067670822206574
01107;REDUCTION;3.770294845599445
01107;RELATIVE;3.4915814431304244
01107;OFTEN;2.9916254916013374
01107;ENZYME;2.636591237120065
01107;CLINICALLY;3.7352035257881746
01107;TECHNIQUE;2.9753649707295575
01107;CALCIUM;3.6059917943081685
01107;ABSORPTION;3.464913196048263
01107;VITAMIN;3.6685121512895025
01107;STANDARD;4.057976918051226
01107;REPLACEMENT;4.212127597878484
01107;MEASUREMENTS;3.5761388311584876
01107;SECONDARY;3.2106790576640223
01107;PROLONGED;4.011456902416333
01107;SUPPLEMENTS;4.617592705986649
01107;SURVIVAL;3.883623530906448
01107;CURRENTLY;4.1067670822206574
01107;MODES;6.003887067106539
01107;SUPPLEMENTATION;4.617592705986649
01107;MAINTAIN;5.156589206719335
01107;SLIGHT;5.023057814094813
01107;ADOLESCENTS;4.394449154672439
01107;REDUCE;4.46344202615939
01107;MINERAL;5.310739886546594
01107;HYPERPARATHYROIDISM;6.409352175214703
01107;INADEQUATE;5.023057814094813
01107;PHOTON;6.409352175214703
01107;MULTIVITAMIN;7.102499355774649
01107;HYDROXYVITAMIN;6.409352175214703
01107;HOMEOSTASIS;7.102499355774649
01107;OSTEOPENIA;7.102499355774649
01108;CYSTIC;0.1327086858730592
01108;FIBROSIS;0.12989310447289548
01108;PATIENTS;0.5330179353603528
01108;STUDIED;2.1537394653964808
01108;CONCENTRATIONS;2.392969154462315
01108;SERUM;1.6687773522204092
01108;STATUS;3.6059917943081685
01108;CONTROL;1.7697805625092797
01108;SUBJECTS;2.1825184299465237
01108;DISEASE;1.1570787471680737
01108;VALUES;2.366300907380153
01108;HEALTHY;2.8829916505985422
01108;STUDY;1.8660573929446995
01108;PRODUCED;3.2106790576640223
01108;TOTAL;2.5381511643068126
01108;MEAN;2.467770367545013
01108;DESCRIBED;2.812039914626258
01108;ALTHOUGH;2.4203681286504293
01108;SKIN;2.613862986042509
01108;SIMILAR;2.306708810177908
01108;REPORTED;2.4203681286504293
01108;PRESENT;1.9667009187243871
01108;FORM;3.3412992400810864
01108;DEFICIENCY;2.7330515033076273
01108;GASTROINTESTINAL;3.5471512942852352
01108;MAJOR;3.0249619118689295
01108;MEASUREMENT;3.770294845599445
01108;VITAMIN;3.6685121512895025
01108;PRODUCT;4.90527477843843
01108;RARELY;4.5375499983131125
01108;RECORDED;4.90527477843843
01108;ULTRAVIOLET;6.409352175214703
01108;STEATORRHEA;4.212127597878484
01108;RATIOS;4.1580603766082085
01108;DEMONSTRATES;5.310739886546594
01108;PREVALENT;4.704604082976278
01108;VITAMINS;4.90527477843843
01108;CIRCULATING;4.269286011718433
01108;MANIFESTATION;4.704604082976278
01108;METABOLITES;5.716204994654758
01108;RICKETS;5.716204994654758
01108;DEFICIENCIES;5.023057814094813
01108;IRRADIATION;6.409352175214703
01108;OH;6.003887067106539
01108;HYDROXYVITAMIN;6.409352175214703
01108;CHOLECALCIFEROL;7.102499355774649
01108;DEHYDROCHOLESTEROL;7.102499355774649
01108;ERGOCALCIFEROL;7.102499355774649
01108;PLANT;7.102499355774649
01108;ERGOSTEROL;7.102499355774649
01108;DIHYDROXYVITAMIN;7.102499355774649
01109;CYSTIC;0.1327086858730592
01109;FIBROSIS;0.12989310447289548
01109;LEVELS;2.0335951535544172
01109;NORMAL;1.1676051601550612
01109;DISEASE;1.1570787471680737
01109;AGE;2.0026329279504504
01109;INFANT;3.464913196048263
01109;YEARS;2.132686056198648
01109;EVIDENCE;2.591639849257799
01109;SWEAT;2.1972245773362196
01109;PRESENTED;3.1135153092103742
01109;ADDITIONAL;3.5471512942852352
01109;CASE;2.8829916505985422
01109;REPORT;3.0249619118689295
01109;VARIANT;4.799914262780603
01109;PULMONARY;1.9667009187243871
01109;PROGRESSIVE;4.1580603766082085
01109;INVOLVEMENT;3.095166170542178
01109;CHLORIDE;2.959364629383116
01109;FATAL;4.46344202615939
01109;GLANDS;3.095166170542178
01109;PAPER;3.5761388311584876
01109;PRESENTS;4.057976918051226
01109;FUNCTIONAL;3.8066624897703196
01109;ABNORMALITY;3.170673723050323
01109;EXIST;4.704604082976278
01109;INDICATES;4.1067670822206574
01109;INDEPENDENCE;6.003887067106539
01109;THEREOF;6.409352175214703
01109;DIED;3.7352035257881746
01109;GIRL;4.799914262780603
01109;INDEPENDENTLY;5.310739886546594
01109;VARIABILITY;4.5375499983131125
01109;DEVELOPS;6.409352175214703
01110;CYSTIC;0.1327086858730592
01110;FIBROSIS;0.12989310447289548
01110;PATIENTS;0.5330179353603528
01110;STUDIED;2.1537394653964808
01110;CLINICAL;1.7601651038098378
01110;USING;2.411151473545505
01110;ONE;1.5730702682632254
01110;SIGNIFICANTLY;2.1680254226439573
01110;NORMAL;1.1676051601550612
01110;LOW;2.5807107787256087
01110;WIDE;4.011456902416333
01110;AGE;2.0026329279504504
01110;PERIOD;2.8978067363836826
01110;TWO;1.673153726820208
01110;FOUND;1.4893712493865785
01110;THREE;2.204659555823737
01110;YEARS;2.132686056198648
01110;EVIDENCE;2.591639849257799
01110;INCREASED;1.8767526820614475
01110;RATIO;3.2106790576640223
01110;MEAN;2.467770367545013
01110;ADDITIONAL;3.5471512942852352
01110;SHWACHMAN;4.057976918051226
01110;SCORE;3.924445525426703
01110;EIGHT;3.6059917943081685
01110;ABNORMALITIES;2.8829916505985422
01110;DETERIORATION;4.394449154672439
01110;OBSERVED;2.1188927340663124
01110;PULMONARY;1.9667009187243871
01110;DECREASED;2.8683928511773895
01110;THUS;2.8978067363836826
01110;FUNCTION;2.219697433188278
01110;VOLUME;3.0594480879400985
01110;EXPIRATORY;3.6059917943081685
01110;ABNORMAL;2.548622464174108
01110;TIME;2.7330515033076273
01110;WORSENING;6.409352175214703
01110;DYSFUNCTION;4.057976918051226
01110;FOUR;2.8258332367585934
01110;RANGE;3.0249619118689295
01110;RESPONSE;2.6026896854443837
01110;RIGHT;3.924445525426703
01110;SECOND;3.388927289070341
01110;CHEST;3.5761388311584876
01110;SEVEN;3.2738579592855537
01110;UNCHANGED;5.493061443340548
01110;REST;5.156589206719335
01110;LEFT;4.394449154672439
01110;CARDIAC;5.023057814094813
01110;MODE;5.493061443340548
01110;FELL;5.023057814094813
01110;FRACTION;3.770294845599445
01110;PERFORMANCE;4.90527477843843
01110;RADIOGRAPH;6.003887067106539
01110;FORCED;3.967005139845499
01110;MOTION;5.156589206719335
01110;BORDERLINE;6.003887067106539
01110;EJECTION;5.716204994654758
01110;EXERCISE;4.394449154672439
01110;VENTRICULAR;4.5375499983131125
01110;SEPTAL;5.493061443340548
01110;KULCZYCKI;5.310739886546594
01110;PRE;5.156589206719335
01110;ECHOCARDIOGRAPHY;5.310739886546594
01110;RADIONUCLIDES;6.409352175214703
01110;LV;6.409352175214703
01110;ECHO;7.102499355774649
01110;LVEF;7.102499355774649
01110;SUPINE;7.102499355774649
01110;BICYCLE;7.102499355774649
01111;CYSTIC;0.1327086858730592
01111;FIBROSIS;0.12989310447289548
01111;PATIENTS;0.5330179353603528
01111;SIGNIFICANTLY;2.1680254226439573
01111;NORMALLY;4.269286011718433
01111;COULD;2.2984783110413924
01111;EVIDENCE;2.591639849257799
01111;EXTREMELY;4.5375499983131125
01111;TOTAL;2.5381511643068126
01111;RATE;2.812039914626258
01111;THERAPY;2.340325420976893
01111;PATIENT;2.0273255405408217
01111;WOULD;2.7330515033076273
01111;POSSIBLE;2.4485390056171252
01111;RAPID;3.6059917943081685
01111;PROVE;4.704604082976278
01111;WITHOUT;2.507379505640059
01111;DRUGS;3.844402817753167
01111;GREATER;2.70805020110221
01111;DEFECT;2.6716825569313354
01111;SUBJECT;4.617592705986649
01111;OFTEN;2.9916254916013374
01111;UTILIZING;5.023057814094813
01111;APPEARED;4.1580603766082085
01111;RENAL;4.1067670822206574
01111;PLAN;5.716204994654758
01111;ELIMINATION;5.310739886546594
01111;SECRETION;2.8398194787333333
01111;PRIMARY;3.1512556371932217
01111;INDIVIDUAL;3.190476350346503
01111;NOTED;3.3412992400810864
01111;OBSERVATION;3.6059917943081685
01111;GENTAMICIN;4.5375499983131125
01111;AMINOGLYCOSIDE;5.716204994654758
01111;PROFILE;5.310739886546594
01111;CLEARANCES;6.409352175214703
01111;MONITOR;6.003887067106539
01111;EXTENDED;5.310739886546594
01111;PHARMACOKINETIC;6.003887067106539
01111;AMINOGLYCOSIDES;6.409352175214703
01111;INTRIGUING;7.102499355774649
01113;CYSTIC;0.1327086858730592
01113;FIBROSIS;0.12989310447289548
01113;CHILDREN;1.3435975818973682
01113;MALNOURISHED;5.716204994654758
01113;TEST;2.0149030205422647
01113;FIRST;2.6251625412964423
01113;TESTS;2.439060261662582
01113;SWEAT;2.1972245773362196
01113;DIAGNOSIS;2.0590742388554024
01113;PATIENT;2.0273255405408217
01113;SYNDROME;3.2523517540645903
01113;REPORT;3.0249619118689295
01113;POSITIVE;2.591639849257799
01113;WOULD;2.7330515033076273
01113;STATE;3.3183097218563877
01113;SEXUAL;5.156589206719335
01113;MATURATION;5.493061443340548
01113;SHORT;3.967005139845499
01113;CLINICALLY;3.7352035257881746
01113;TRANSIENT;4.799914262780603
01113;LIVER;3.190476350346503
01113;EDEMATOUS;6.003887067106539
01113;REPEATED;3.924445525426703
01113;HEPATOMEGALY;6.409352175214703
01113;FALSE;3.770294845599445
01113;ELIMINATE;5.310739886546594
01113;REVERSED;4.90527477843843
01113;STATURE;6.409352175214703
01113;EXAMPLE;4.90527477843843
01113;DIABETIC;5.716204994654758
01113;CHARACTERISED;6.003887067106539
01113;INFILTRATION;4.90527477843843
01113;ERROR;5.023057814094813
01113;RETARDED;5.716204994654758
01113;GLYCOGEN;6.003887067106539
01113;MAURIAC;6.409352175214703
01114;CYSTIC;0.1327086858730592
01114;FIBROSIS;0.12989310447289548
01114;PATIENTS;0.5330179353603528
01114;CLINICAL;1.7601651038098378
01114;TWO;1.673153726820208
01114;OCCURRENCE;3.7352035257881746
01114;CELL;2.4296705213127425
01114;REPORT;3.0249619118689295
01114;REPORTED;2.4203681286504293
01114;DISEASES;2.613862986042509
01114;POSSIBLE;2.4485390056171252
01114;BLACK;4.90527477843843
01114;INHERITED;3.5761388311584876
01114;POPULATION;3.0249619118689295
01114;FREQUENT;3.7352035257881746
01114;RESPECTIVELY;3.5471512942852352
01114;WHITE;3.883623530906448
01114;PRESENTS;4.057976918051226
01114;INDIVIDUAL;3.190476350346503
01114;ANEMIA;4.5375499983131125
01114;LETHAL;4.269286011718433
01114;SICKLE;5.310739886546594
01114;CONCERNING;4.394449154672439
01114;IMPLICATIONS;4.329910633534867
01114;LITERATURE;3.8066624897703196
01114;QUESTIONS;4.799914262780603
01114;SIMULTANEOUS;5.023057814094813
01114;POSES;6.409352175214703
01115;CYSTIC;0.1327086858730592
01115;FIBROSIS;0.12989310447289548
01115;PATIENTS;0.5330179353603528
01115;STATUS;3.6059917943081685
01115;CHILDREN;1.3435975818973682
01115;ASSOCIATED;2.3751115370623084
01115;PANCREATIC;2.0985530498291896
01115;MALNUTRITION;4.1580603766082085
01115;DISEASE;1.1570787471680737
01115;CF;1.2026020021921573
01115;THREE;2.204659555823737
01115;ROUTINE;3.8066624897703196
01115;CONSIDERED;2.959364629383116
01115;ACID;2.2583122693160576
01115;SOLUBLE;4.394449154672439
01115;MALABSORPTION;3.3648297374912803
01115;PROTEIN;2.384000484479554
01115;MADE;2.9753649707295575
01115;DETERMINATION;4.1067670822206574
01115;SPECIFIC;2.4973291697865574
01115;INCLUDE;3.3648297374912803
01115;CARBOHYDRATE;3.967005139845499
01115;FORM;3.3412992400810864
01115;KNOWN;2.8398194787333333
01115;STUDIES;2.2349649053190666
01115;USE;2.695780108510396
01115;PARTICULARLY;3.636763452974922
01115;WATER;3.5761388311584876
01115;REMAINS;3.8066624897703196
01115;UNKNOWN;3.5761388311584876
01115;DIET;3.6685121512895025
01115;NUTRITIONAL;3.8066624897703196
01115;HALF;3.7013019741124933
01115;HOUR;4.394449154672439
01115;FAILURE;3.3648297374912803
01115;REGULAR;4.90527477843843
01115;IMPORTANCE;3.7013019741124933
01115;APPROPRIATE;4.011456902416333
01115;PROBABLY;2.943616272414977
01115;GROWTH;3.0771476650394995
01115;INFORMATION;3.636763452974922
01115;FAT;3.518980417318539
01115;VITAMIN;3.6685121512895025
01115;STOOL;4.057976918051226
01115;MEASUREMENTS;3.5761388311584876
01115;CONTROLLED;4.057976918051226
01115;ENTITY;4.5375499983131125
01115;MUCH;3.2523517540645903
01115;PROCESS;4.212127597878484
01115;ENZYMES;3.170673723050323
01115;ABSORBED;4.90527477843843
01115;CENTURY;5.493061443340548
01115;ROLE;2.8683928511773895
01115;INTERVALS;4.90527477843843
01115;NUTRITION;4.90527477843843
01115;SUPPLEMENTS;4.617592705986649
01115;DAY;4.057976918051226
01115;RECORD;5.716204994654758
01115;TRUE;4.46344202615939
01115;COMPLETED;5.310739886546594
01115;HYDROLYZED;6.003887067106539
01115;EXTRA;5.310739886546594
01115;EMULSION;5.023057814094813
01115;VITAMINS;4.90527477843843
01115;MINERALS;6.409352175214703
01115;TRACE;5.493061443340548
01115;LINOLEIC;4.704604082976278
01115;ALMOST;4.46344202615939
01115;SIMULTANEOUS;5.023057814094813
01115;ENERGY;5.023057814094813
01115;DEFICIENCIES;5.023057814094813
01115;CIMETIDINE;6.003887067106539
01115;ANTACIDS;7.102499355774649
01116;CYSTIC;0.1327086858730592
01116;FIBROSIS;0.12989310447289548
01116;PATIENTS;0.5330179353603528
01116;STUDIED;2.1537394653964808
01116;ADULT;3.190476350346503
01116;LOW;2.5807107787256087
01116;DISEASE;1.1570787471680737
01116;FOUND;1.4893712493865785
01116;EARLY;2.758693933920965
01116;GROUP;1.9785353763713898
01116;MALABSORPTION;3.3648297374912803
01116;SIGNIFICANT;1.8346411967113208
01116;HYPOTHESIS;3.388927289070341
01116;WELL;2.366300907380153
01116;MAY;1.3723995728010743
01116;FINDINGS;2.4775265424903776
01116;DISORDERS;3.388927289070341
01116;DIFFERENCE;2.411151473545505
01116;LESS;2.4020189899822326
01116;OTHERWISE;4.90527477843843
01116;LESIONS;4.1067670822206574
01116;SUGGEST;2.4296705213127425
01116;RESTRICTION;5.156589206719335
01116;IMPAIRMENT;4.212127597878484
01116;FREQUENCY;3.190476350346503
01116;SUPPORT;3.170673723050323
01116;ABSORPTION;3.464913196048263
01116;FAT;3.518980417318539
01116;APPARENT;3.5471512942852352
01116;COMMON;2.785011242238338
01116;EXTENT;3.518980417318539
01116;RESPONSIBLE;3.518980417318539
01116;MODEL;3.844402817753167
01116;INITIATION;6.003887067106539
01116;EXPERIMENTAL;3.6685121512895025
01116;AUTOPSY;4.329910633534867
01116;EVALUATION;3.6685121512895025
01116;LATE;4.269286011718433
01116;DIETARY;3.636763452974922
01116;INTAKE;4.704604082976278
01116;FATTY;3.388927289070341
01116;PREVENT;4.46344202615939
01116;DELAY;5.493061443340548
01116;CONCEPT;4.329910633534867
01116;PROVIDING;5.716204994654758
01116;LENGTH;5.156589206719335
01116;PROGRESSION;5.023057814094813
01116;PRECURSOR;5.716204994654758
01116;THICKNESS;5.310739886546594
01116;AORTIC;6.003887067106539
01116;ATHEROSCLEROSIS;7.102499355774649
01116;STREAKS;7.102499355774649
01116;FIBROMUSCULOELASTIC;7.102499355774649
01116;DEBILITATING;7.102499355774649
01116;MODIFY;7.102499355774649
01118;CYSTIC;0.1327086858730592
01118;FIBROSIS;0.12989310447289548
01118;PATIENTS;0.5330179353603528
01118;ONE;1.5730702682632254
01118;DISEASE;1.1570787471680737
01118;ADULTS;3.0081547935525483
01118;FOUND;1.4893712493865785
01118;THREE;2.204659555823737
01118;RISK;3.6059917943081685
01118;CONSIDERED;2.959364629383116
01118;BACTERIA;3.8066624897703196
01118;REPORTED;2.4203681286504293
01118;RECENTLY;3.7013019741124933
01118;PRESENT;1.9667009187243871
01118;INCREASE;2.591639849257799
01118;PULMONARY;1.9667009187243871
01118;PREVIOUSLY;3.1135153092103742
01118;RESISTANCE;3.7352035257881746
01118;YOUNG;3.3183097218563877
01118;CULTURE;3.0249619118689295
01118;SPUTUM;2.85400411372529
01118;APPEARS;3.4136199016607125
01118;GIVEN;2.8683928511773895
01118;ADVANCED;4.617592705986649
01118;ORGANISMS;4.269286011718433
01118;ANTIBIOTICS;3.5761388311584876
01118;INVOLVED;3.518980417318539
01118;DEVELOPING;5.156589206719335
01118;LITERATURE;3.8066624897703196
01118;SURVIVE;4.799914262780603
01118;ADULTHOOD;4.46344202615939
01118;COMPLICATION;4.90527477843843
01118;FOURTH;4.799914262780603
01118;BRAIN;5.716204994654758
01118;ABSCESS;6.409352175214703
01118;MOUTH;6.003887067106539
01118;CITED;5.716204994654758
01120;CYSTIC;0.1327086858730592
01120;FIBROSIS;0.12989310447289548
01120;PATIENTS;0.5330179353603528
01120;MEANS;3.2523517540645903
01120;USING;2.411151473545505
01120;ONE;1.5730702682632254
01120;SUGGESTING;3.967005139845499
01120;ACTIVE;3.464913196048263
01120;RESULTS;1.7601651038098378
01120;MEASURED;2.5807107787256087
01120;ACTIVITY;1.9550048789611958
01120;CF;1.2026020021921573
01120;TWO;1.673153726820208
01120;FIRST;2.6251625412964423
01120;USED;2.2583122693160576
01120;SMALL;2.7330515033076273
01120;ALSO;1.8346411967113208
01120;INCREASED;1.8767526820614475
01120;SWEAT;2.1972245773362196
01120;LEVEL;3.0081547935525483
01120;CONSIDERED;2.959364629383116
01120;ACID;2.2583122693160576
01120;RECEPTOR;5.716204994654758
01120;TOTAL;2.5381511643068126
01120;SIGNIFICANT;1.8346411967113208
01120;NON;3.190476350346503
01120;EFFECT;2.683658747978051
01120;FOLLOWED;3.883623530906448
01120;OBTAINED;2.3751115370623084
01120;EXPRESSED;3.883623530906448
01120;MEAN;2.467770367545013
01120;TERMS;4.212127597878484
01120;SHOW;3.0420563452282297
01120;WELL;2.366300907380153
01120;MAY;1.3723995728010743
01120;INDEX;3.883623530906448
01120;EFFECTS;2.613862986042509
01120;CHANGES;2.467770367545013
01120;LARGE;2.9916254916013374
01120;INCREASE;2.591639849257799
01120;LITTLE;3.464913196048263
01120;EXPERIMENTS;4.011456902416333
01120;STATE;3.3183097218563877
01120;THUS;2.8978067363836826
01120;REDUCED;3.0771476650394995
01120;SINCE;2.4873788389333895
01120;SHOWN;2.8683928511773895
01120;DIFFERENCES;2.3489091646682843
01120;PLASMA;2.6251625412964423
01120;WORK;3.5471512942852352
01120;PH;3.3183097218563877
01120;CHLORIDE;2.959364629383116
01120;PREPARATION;4.617592705986649
01120;RESISTANCE;3.7352035257881746
01120;CM;5.023057814094813
01120;SECRETED;4.799914262780603
01120;FRACTIONS;3.844402817753167
01120;ABNORMAL;2.548622464174108
01120;SHORT;3.967005139845499
01120;PARTIAL;4.394449154672439
01120;MUCOSA;4.011456902416333
01120;SUPPORT;3.170673723050323
01120;TRANSPORT;3.0594480879400985
01120;MECHANISM;3.7013019741124933
01120;CAUSED;3.3412992400810864
01120;EQUIVALENT;4.269286011718433
01120;ION;3.7352035257881746
01120;ISOLATED;3.1512556371932217
01120;DIVIDED;4.212127597878484
01120;STEADY;5.493061443340548
01120;IONS;4.704604082976278
01120;SECRETION;2.8398194787333333
01120;FLUX;5.156589206719335
01120;ACROSS;4.90527477843843
01120;PARALLEL;4.799914262780603
01120;PARAMETERS;4.269286011718433
01120;CHANGE;3.464913196048263
01120;CURRENT;4.011456902416333
01120;INTEREST;4.057976918051226
01120;INITIAL;3.636763452974922
01120;DESIGNED;4.704604082976278
01120;DI;6.003887067106539
01120;SANT;6.409352175214703
01120;AGNESE;6.409352175214703
01120;NET;5.156589206719335
01120;INVESTIGATE;4.704604082976278
01120;PLUS;3.924445525426703
01120;MINUS;4.269286011718433
01120;GASTRIC;5.716204994654758
01120;MUCOSAL;4.1580603766082085
01120;HR;4.394449154672439
01120;CL;5.023057814094813
01120;DROP;6.003887067106539
01120;OUTPUT;5.023057814094813
01120;SLIGHT;5.023057814094813
01120;FORCE;5.716204994654758
01120;DE;6.003887067106539
01120;ACCOUNTS;6.409352175214703
01120;CIRCUIT;5.493061443340548
01120;SCC;6.409352175214703
01120;APPARATUS;4.90527477843843
01120;METER;6.003887067106539
01120;ACIDIC;5.156589206719335
01120;ACCORDINGLY;5.716204994654758
01120;HISTAMINE;5.716204994654758
01120;FROG;6.409352175214703
01120;SEROSA;6.409352175214703
01120;SSC;7.102499355774649
01120;MICROMOLE;7.102499355774649
01120;HOGBEN;7.102499355774649
01120;DURBIN;7.102499355774649
01120;HEINZ;7.102499355774649
01120;ELECTROMOTIVE;7.102499355774649
01120;PUMP;7.102499355774649
01120;METIAMIDE;7.102499355774649
01120;ANTAGONIST;6.409352175214703
01120;AUTOMATIC;7.102499355774649
01120;JESUS;7.102499355774649
01120;DELTA;7.102499355774649
01120;MICROA;7.102499355774649
01120;REHM;7.102499355774649
01120;DARLING;7.102499355774649
01120;PERERA;7.102499355774649
01121;CYSTIC;0.1327086858730592
01121;FIBROSIS;0.12989310447289548
01121;NUMBER;2.6026896854443837
01121;CONTROL;1.7697805625092797
01121;RESULTS;1.7601651038098378
01121;SALIVARY;3.5761388311584876
01121;NORMAL;1.1676051601550612
01121;CHILDREN;1.3435975818973682
01121;ROSE;5.310739886546594
01121;WEEKS;3.967005139845499
01121;CONTROLS;2.132686056198648
01121;ALSO;1.8346411967113208
01121;INCREASED;1.8767526820614475
01121;SWEAT;2.1972245773362196
01121;CONCENTRATION;2.5381511643068126
01121;CORRELATION;3.0249619118689295
01121;CELLS;2.340325420976893
01121;PRESENCE;2.591639849257799
01121;SURFACE;3.883623530906448
01121;CELL;2.4296705213127425
01121;SIGNIFICANT;1.8346411967113208
01121;CHRONICALLY;4.1067670822206574
01121;MEAN;2.467770367545013
01121;MAY;1.3723995728010743
01121;REPORT;3.0249619118689295
01121;POSITIVE;2.591639849257799
01121;SIMILAR;2.306708810177908
01121;REPORTED;2.4203681286504293
01121;WOULD;2.7330515033076273
01121;LIKE;3.2523517540645903
01121;INCREASE;2.591639849257799
01121;POTENTIAL;3.5761388311584876
01121;RABBIT;3.924445525426703
01121;REDUCED;3.0771476650394995
01121;PREVIOUSLY;3.1135153092103742
01121;DUE;2.5381511643068126
01121;DIFFERENCE;2.411151473545505
01121;DEFECT;2.6716825569313354
01121;PH;3.3183097218563877
01121;RESULTED;3.6685121512895025
01121;SEC;4.90527477843843
01121;CM;5.023057814094813
01121;EPITHELIUM;3.967005139845499
01121;HOWEVER;2.2903150004022312
01121;FOLLOWING;3.3412992400810864
01121;GLANDS;3.095166170542178
01121;SHOWED;2.4203681286504293
01121;DISTENSION;6.003887067106539
01121;SUFFERING;3.8066624897703196
01121;SUBMANDIBULAR;5.493061443340548
01121;APPEARED;4.1580603766082085
01121;MUCUS;3.1135153092103742
01121;TRANSPORT;3.0594480879400985
01121;GLAND;3.7352035257881746
01121;TAKEN;4.394449154672439
01121;MICROM;6.409352175214703
01121;MM;4.46344202615939
01121;DEGREE;3.2106790576640223
